               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.030492,            0.026994,                   0,             0.72019,             0.71795,             0.64892,             0.37105,            0.048738,            0.029712,                   0,            0.007558,            0.007558,            0.007558
                  39,            0.029905,             0.02523,                   0,             0.73286,             0.69231,             0.64979,             0.43701,            0.044596,            0.027552,                   0,            0.007492,            0.007492,            0.007492
                  40,            0.028917,            0.027558,                   0,             0.58166,             0.69231,             0.60448,             0.42071,            0.044992,            0.028502,                   0,            0.007426,            0.007426,            0.007426
                  41,            0.030458,            0.026891,                   0,              0.7586,             0.74359,             0.63041,             0.42706,            0.043578,            0.026828,                   0,             0.00736,             0.00736,             0.00736
                  42,            0.028002,            0.026501,                   0,             0.73659,             0.74359,             0.63033,             0.41678,             0.04481,            0.026693,                   0,            0.007294,            0.007294,            0.007294
                  43,            0.026329,            0.026703,                   0,             0.75182,             0.71795,             0.62458,             0.40637,            0.044225,            0.027417,                   0,            0.007228,            0.007228,            0.007228
                  44,            0.027916,            0.023549,                   0,             0.77339,             0.71795,             0.62038,              0.4231,            0.043634,            0.026522,                   0,            0.007162,            0.007162,            0.007162
                  45,            0.025887,            0.028276,                   0,              0.7702,             0.68764,             0.61135,             0.40139,            0.045964,            0.027158,                   0,            0.007096,            0.007096,            0.007096
                  46,            0.027908,            0.026362,                   0,             0.71784,             0.71756,             0.62164,             0.41997,            0.045667,            0.027254,                   0,             0.00703,             0.00703,             0.00703
                  47,            0.025812,            0.028063,                   0,             0.78004,             0.69231,             0.65303,             0.43555,            0.045297,            0.028327,                   0,            0.006964,            0.006964,            0.006964
                  48,            0.028055,            0.025505,                   0,             0.75262,             0.71795,             0.62586,             0.39769,            0.045461,            0.027535,                   0,            0.006898,            0.006898,            0.006898
                  49,            0.026116,            0.025294,                   0,             0.75034,             0.71795,             0.64816,             0.43397,            0.043802,            0.028385,                   0,            0.006832,            0.006832,            0.006832
                  50,            0.027353,            0.025354,                   0,             0.75125,             0.71795,             0.66247,             0.44933,            0.044567,            0.028185,                   0,            0.006766,            0.006766,            0.006766
                  51,            0.027118,            0.025481,                   0,             0.75569,             0.71391,             0.65949,             0.44092,            0.043986,            0.027964,                   0,              0.0067,              0.0067,              0.0067
                  52,            0.026193,            0.024754,                   0,             0.76612,             0.69231,             0.63607,             0.42186,            0.044537,            0.028287,                   0,            0.006634,            0.006634,            0.006634
                  53,            0.025201,            0.026438,                   0,             0.73162,             0.71795,             0.61797,             0.46418,            0.042289,            0.028248,                   0,            0.006568,            0.006568,            0.006568
                  54,            0.025095,            0.024692,                   0,             0.74962,             0.71795,              0.6299,             0.45615,            0.042365,            0.027888,                   0,            0.006502,            0.006502,            0.006502
                  55,            0.025052,             0.02547,                   0,             0.77038,             0.71795,             0.62707,             0.40527,            0.043185,            0.027766,                   0,            0.006436,            0.006436,            0.006436
                  56,            0.024853,            0.023678,                   0,             0.77527,             0.71795,             0.61591,             0.43018,            0.043375,            0.027933,                   0,             0.00637,             0.00637,             0.00637
                  57,            0.023747,            0.024044,                   0,             0.77404,             0.71795,             0.64209,             0.45419,            0.042141,            0.027713,                   0,            0.006304,            0.006304,            0.006304
                  58,            0.024036,            0.024361,                   0,              0.7739,             0.71795,             0.63621,             0.45944,            0.040924,             0.02763,                   0,            0.006238,            0.006238,            0.006238
                  59,            0.022839,            0.025837,                   0,             0.77435,             0.71795,             0.63873,             0.46394,            0.042921,            0.027429,                   0,            0.006172,            0.006172,            0.006172
                  60,            0.024507,            0.024511,                   0,             0.77488,             0.71795,             0.64871,             0.47055,            0.041589,            0.027439,                   0,            0.006106,            0.006106,            0.006106
                  61,             0.02438,            0.022783,                   0,             0.77574,             0.71795,             0.62362,             0.42992,            0.041759,            0.027224,                   0,             0.00604,             0.00604,             0.00604
                  62,            0.022519,            0.023863,                   0,             0.77771,             0.71795,             0.62651,             0.42528,             0.04179,            0.027429,                   0,            0.005974,            0.005974,            0.005974
                  63,            0.021939,            0.022942,                   0,             0.77577,             0.71795,             0.62701,             0.43801,            0.043706,            0.027828,                   0,            0.005908,            0.005908,            0.005908
                  64,            0.023128,            0.024664,                   0,             0.77549,             0.71795,             0.63608,             0.44036,            0.042659,            0.028658,                   0,            0.005842,            0.005842,            0.005842
                  65,            0.021535,            0.022352,                   0,             0.77597,             0.71795,             0.63154,              0.4244,            0.043776,            0.028609,                   0,            0.005776,            0.005776,            0.005776
                  66,            0.023066,            0.023794,                   0,             0.77509,             0.71795,             0.62292,              0.4164,            0.043843,              0.0288,                   0,             0.00571,             0.00571,             0.00571
                  67,            0.021248,            0.023332,                   0,             0.77348,             0.71795,             0.61661,             0.44089,             0.04311,            0.029135,                   0,            0.005644,            0.005644,            0.005644
                  68,            0.022283,            0.022374,                   0,             0.77425,             0.71795,             0.62754,             0.44331,            0.042579,            0.028793,                   0,            0.005578,            0.005578,            0.005578
                  69,            0.020129,            0.023878,                   0,              0.7736,             0.71795,             0.61249,             0.43845,            0.041996,            0.028931,                   0,            0.005512,            0.005512,            0.005512
                  70,            0.021431,            0.022518,                   0,             0.77487,             0.71795,             0.62357,             0.45956,            0.041406,            0.027755,                   0,            0.005446,            0.005446,            0.005446
                  71,            0.021154,            0.023818,                   0,             0.77592,             0.71795,             0.62089,             0.44086,            0.042398,            0.028354,                   0,             0.00538,             0.00538,             0.00538
                  72,            0.021102,            0.023402,                   0,             0.77604,             0.71795,             0.60583,             0.40783,             0.04438,            0.028329,                   0,            0.005314,            0.005314,            0.005314
                  73,            0.019836,            0.021929,                   0,              0.7745,             0.71795,             0.62924,             0.42847,            0.043288,            0.028347,                   0,            0.005248,            0.005248,            0.005248
                  74,            0.021235,            0.021349,                   0,             0.77481,             0.71795,             0.60304,             0.43008,            0.042394,            0.028418,                   0,            0.005182,            0.005182,            0.005182
                  75,            0.021304,            0.024362,                   0,             0.77021,             0.71795,             0.62425,             0.43243,             0.04126,            0.028383,                   0,            0.005116,            0.005116,            0.005116
                  76,            0.021052,            0.022028,                   0,             0.77581,             0.71795,              0.6265,             0.46151,            0.040717,            0.027804,                   0,             0.00505,             0.00505,             0.00505
                  77,            0.019159,            0.023484,                   0,             0.77546,             0.71795,             0.60767,             0.43482,            0.041504,            0.028588,                   0,            0.004984,            0.004984,            0.004984
                  78,            0.020855,            0.022216,                   0,             0.77759,             0.71718,             0.61522,             0.44081,             0.04151,            0.028617,                   0,            0.004918,            0.004918,            0.004918
                  79,            0.021448,            0.023973,                   0,             0.77654,             0.71795,             0.62153,             0.45903,            0.039716,            0.027463,                   0,            0.004852,            0.004852,            0.004852
                  80,            0.020559,            0.021873,                   0,             0.76077,             0.73402,             0.63265,             0.46011,            0.040098,            0.027384,                   0,            0.004786,            0.004786,            0.004786
                  81,            0.018742,              0.0236,                   0,             0.77564,             0.71795,              0.6057,             0.43768,            0.040639,            0.028076,                   0,             0.00472,             0.00472,             0.00472
                  82,             0.02007,            0.022022,                   0,              0.7747,             0.71795,             0.61933,             0.46064,            0.040659,            0.027852,                   0,            0.004654,            0.004654,            0.004654
                  83,            0.018994,              0.0222,                   0,             0.75355,             0.71795,             0.61974,             0.45154,            0.041236,            0.027787,                   0,            0.004588,            0.004588,            0.004588
                  84,            0.019872,            0.022062,                   0,              0.7839,             0.69231,             0.62675,             0.46044,            0.041792,            0.027614,                   0,            0.004522,            0.004522,            0.004522
                  85,            0.018564,            0.023509,                   0,              0.7526,             0.71795,             0.62567,              0.4578,            0.041376,             0.02848,                   0,            0.004456,            0.004456,            0.004456
                  86,              0.0196,            0.022843,                   0,             0.75864,             0.71795,             0.61886,             0.45563,            0.041371,            0.029014,                   0,             0.00439,             0.00439,             0.00439
                  87,            0.017958,            0.021184,                   0,             0.76686,             0.71795,             0.61549,             0.43506,            0.041556,            0.028979,                   0,            0.004324,            0.004324,            0.004324
                  88,            0.019745,            0.021641,                   0,             0.76313,             0.71795,              0.6135,             0.44324,            0.040799,            0.028977,                   0,            0.004258,            0.004258,            0.004258
                  89,            0.017429,            0.021358,                   0,             0.77551,             0.71795,              0.6184,             0.43949,            0.040315,            0.028987,                   0,            0.004192,            0.004192,            0.004192
                  90,            0.018844,            0.021886,                   0,             0.77675,             0.71379,             0.61562,             0.44985,            0.040281,            0.028507,                   0,            0.004126,            0.004126,            0.004126
                  91,            0.018736,            0.022689,                   0,             0.77633,              0.7121,             0.61401,             0.44789,            0.039697,              0.0286,                   0,             0.00406,             0.00406,             0.00406
                  92,            0.017566,            0.020274,                   0,             0.75418,             0.71795,             0.62699,             0.44344,            0.040682,            0.028117,                   0,            0.003994,            0.003994,            0.003994
                  93,            0.016857,            0.021772,                   0,             0.76313,             0.74349,             0.63147,              0.4607,            0.041183,            0.028357,                   0,            0.003928,            0.003928,            0.003928
                  94,            0.018828,            0.021508,                   0,             0.76281,             0.74219,             0.63084,             0.45404,            0.040483,            0.029001,                   0,            0.003862,            0.003862,            0.003862
                  95,            0.018136,            0.021806,                   0,             0.76249,             0.74092,             0.61021,             0.45575,            0.039211,            0.028881,                   0,            0.003796,            0.003796,            0.003796
                  96,            0.017734,            0.020151,                   0,             0.77695,             0.71459,             0.62046,             0.45035,            0.039786,            0.029243,                   0,             0.00373,             0.00373,             0.00373
                  97,            0.016827,              0.0223,                   0,             0.77651,             0.71281,             0.61781,               0.451,             0.03999,            0.029183,                   0,            0.003664,            0.003664,            0.003664
                  98,            0.017586,            0.020404,                   0,             0.77646,             0.71264,             0.61657,             0.45885,            0.040175,            0.028862,                   0,            0.003598,            0.003598,            0.003598
                  99,            0.016294,            0.020191,                   0,             0.75426,             0.71795,             0.63105,             0.46703,             0.04065,            0.029735,                   0,            0.003532,            0.003532,            0.003532
                 100,            0.017994,            0.020157,                   0,             0.75385,             0.71795,             0.63811,             0.47311,            0.040383,             0.02954,                   0,            0.003466,            0.003466,            0.003466
                 101,            0.016599,            0.020175,                   0,             0.77704,             0.71498,             0.63339,             0.47383,            0.039475,            0.029639,                   0,              0.0034,              0.0034,              0.0034
                 102,            0.016717,            0.021068,                   0,              0.7769,             0.71439,             0.62637,             0.46574,            0.039547,            0.029727,                   0,            0.003334,            0.003334,            0.003334
                 103,            0.016013,            0.019491,                   0,             0.77758,             0.71713,             0.62562,             0.46713,            0.038937,             0.03003,                   0,            0.003268,            0.003268,            0.003268
                 104,            0.017112,            0.019533,                   0,             0.77752,             0.71692,              0.6304,             0.47865,            0.038734,            0.029754,                   0,            0.003202,            0.003202,            0.003202
                 105,            0.017153,            0.020235,                   0,             0.77729,             0.71598,             0.63117,             0.44713,            0.040373,            0.028963,                   0,            0.003136,            0.003136,            0.003136
                 106,             0.01683,            0.020909,                   0,             0.77284,             0.71795,             0.63962,             0.45612,            0.039809,            0.029116,                   0,             0.00307,             0.00307,             0.00307
                 107,            0.015418,            0.020251,                   0,             0.76011,             0.74359,             0.63829,              0.4686,            0.039632,            0.028404,                   0,            0.003004,            0.003004,            0.003004
                 108,            0.015976,            0.020803,                   0,             0.76033,             0.74359,             0.63899,               0.469,            0.039455,            0.028577,                   0,            0.002938,            0.002938,            0.002938
                 109,            0.014733,            0.019882,                   0,             0.76123,             0.74359,             0.63347,             0.46051,            0.038962,            0.028906,                   0,            0.002872,            0.002872,            0.002872
                 110,             0.01556,            0.020193,                   0,             0.76292,             0.74265,             0.63609,             0.46004,            0.039384,            0.029621,                   0,            0.002806,            0.002806,            0.002806
                 111,             0.01601,            0.019657,                   0,             0.75276,             0.71795,             0.63246,              0.4739,            0.039008,            0.029396,                   0,             0.00274,             0.00274,             0.00274
                 112,            0.015996,            0.021564,                   0,             0.75464,             0.71795,              0.6348,             0.47251,            0.039416,            0.029944,                   0,            0.002674,            0.002674,            0.002674
                 113,            0.016179,             0.02005,                   0,             0.75464,             0.71795,             0.62211,             0.45512,            0.038991,            0.030095,                   0,            0.002608,            0.002608,            0.002608
                 114,            0.015225,            0.019801,                   0,             0.75468,             0.71795,             0.62078,             0.45508,            0.039323,            0.030155,                   0,            0.002542,            0.002542,            0.002542
                 115,            0.015024,            0.018847,                   0,             0.75376,             0.71795,             0.63099,             0.46349,              0.0391,            0.029983,                   0,            0.002476,            0.002476,            0.002476
                 116,            0.015895,            0.020793,                   0,             0.75474,             0.71795,             0.63349,             0.47703,            0.038688,             0.02979,                   0,             0.00241,             0.00241,             0.00241
                 117,            0.014807,            0.018763,                   0,             0.75521,             0.71795,             0.62982,              0.4806,            0.038748,            0.029682,                   0,            0.002344,            0.002344,            0.002344
                 118,            0.014992,              0.0193,                   0,             0.75582,             0.71795,             0.63816,             0.48421,            0.038714,            0.029577,                   0,            0.002278,            0.002278,            0.002278
                 119,            0.014566,            0.021646,                   0,             0.76305,             0.74316,             0.64254,             0.47349,            0.039041,            0.029893,                   0,            0.002212,            0.002212,            0.002212
                 120,            0.015315,             0.01983,                   0,             0.75961,             0.74359,             0.63376,             0.45615,            0.039299,            0.029401,                   0,            0.002146,            0.002146,            0.002146
                 121,            0.014953,            0.019387,                   0,             0.75881,             0.74359,             0.63128,             0.46235,             0.03896,            0.029111,                   0,             0.00208,             0.00208,             0.00208
                 122,            0.014961,            0.019972,                   0,             0.78313,             0.74078,             0.63723,             0.47586,             0.03896,            0.029145,                   0,            0.002014,            0.002014,            0.002014
                 123,              0.0141,            0.019336,                   0,             0.78131,             0.74359,             0.63905,             0.46865,            0.039383,            0.029246,                   0,            0.001948,            0.001948,            0.001948
                 124,            0.014319,             0.01941,                   0,             0.77787,             0.74359,             0.62852,             0.46885,            0.039393,            0.029877,                   0,            0.001882,            0.001882,            0.001882
                 125,            0.014389,            0.018626,                   0,             0.78355,             0.74359,             0.62806,             0.47037,            0.038847,            0.030232,                   0,            0.001816,            0.001816,            0.001816
                 126,            0.015098,            0.018849,                   0,             0.77709,             0.71517,             0.62013,             0.46284,            0.038908,            0.030549,                   0,             0.00175,             0.00175,             0.00175
                 127,            0.014062,             0.01763,                   0,             0.76996,             0.69231,             0.62373,             0.45766,            0.039154,            0.030407,                   0,            0.001684,            0.001684,            0.001684
                 128,            0.013895,            0.018359,                   0,             0.76965,             0.69231,             0.62155,             0.46501,            0.038661,            0.030614,                   0,            0.001618,            0.001618,            0.001618
                 129,            0.014158,            0.018449,                   0,             0.76893,             0.69231,             0.62367,             0.45916,            0.038881,             0.03074,                   0,            0.001552,            0.001552,            0.001552
                 130,            0.013736,            0.018692,                   0,             0.76847,             0.69231,             0.62529,             0.47064,            0.038668,            0.030639,                   0,            0.001486,            0.001486,            0.001486
                 131,            0.013848,            0.020486,                   0,              0.7555,             0.71318,             0.62316,             0.47124,            0.038767,            0.030776,                   0,             0.00142,             0.00142,             0.00142
                 132,            0.013896,            0.019688,                   0,              0.7431,             0.74173,             0.62813,             0.47914,            0.038578,            0.030662,                   0,            0.001354,            0.001354,            0.001354
                 133,            0.014124,            0.019876,                   0,             0.73523,             0.74359,             0.62732,             0.48237,            0.038542,            0.030513,                   0,            0.001288,            0.001288,            0.001288
                 134,            0.013663,            0.020287,                   0,             0.76293,             0.74266,             0.62849,             0.47956,            0.038428,            0.030561,                   0,            0.001222,            0.001222,            0.001222
                 135,            0.014184,            0.019918,                   0,             0.76124,             0.74359,             0.62735,              0.4813,            0.038336,            0.030235,                   0,            0.001156,            0.001156,            0.001156
                 136,            0.013746,            0.020201,                   0,              0.7621,             0.74359,             0.64184,              0.4877,            0.038577,            0.030029,                   0,             0.00109,             0.00109,             0.00109
                 137,            0.014041,            0.020154,                   0,             0.76294,             0.74271,             0.63327,             0.47693,             0.03891,            0.029891,                   0,            0.001024,            0.001024,            0.001024
                 138,            0.013706,            0.019953,                   0,             0.76269,             0.74171,             0.62263,             0.46502,            0.038638,             0.02992,                   0,            0.000958,            0.000958,            0.000958
                 139,            0.013701,            0.018711,                   0,             0.75542,             0.71795,             0.62586,             0.47317,            0.038733,            0.030154,                   0,            0.000892,            0.000892,            0.000892
                 140,            0.013594,            0.019716,                   0,              0.7567,             0.71772,              0.6232,             0.46859,            0.038986,            0.030262,                   0,            0.000826,            0.000826,            0.000826
                 141,            0.013499,            0.018451,                   0,             0.75626,             0.71608,             0.62307,              0.4683,            0.038955,            0.030524,                   0,             0.00076,             0.00076,             0.00076
                 142,            0.013397,            0.018492,                   0,             0.75619,             0.71578,             0.62713,             0.47867,            0.038832,            0.030562,                   0,            0.000694,            0.000694,            0.000694
                 143,            0.013339,            0.018654,                   0,             0.75616,             0.71567,             0.63081,             0.47242,            0.038898,            0.030511,                   0,            0.000628,            0.000628,            0.000628
                 144,             0.01338,            0.019808,                   0,              0.7563,              0.7162,              0.6276,             0.46538,            0.038811,            0.030455,                   0,            0.000562,            0.000562,            0.000562
                 145,            0.013752,            0.018046,                   0,             0.75643,              0.7167,              0.6277,             0.46372,            0.038873,            0.030537,                   0,            0.000496,            0.000496,            0.000496
                 146,            0.013718,            0.019505,                   0,             0.75647,             0.71687,             0.62737,             0.46738,            0.038796,            0.030564,                   0,             0.00043,             0.00043,             0.00043
                 147,            0.013108,            0.018353,                   0,              0.7565,             0.71697,              0.6231,             0.46643,             0.03878,             0.03055,                   0,            0.000364,            0.000364,            0.000364
                 148,            0.013339,            0.018506,                   0,             0.75653,              0.7171,             0.62268,              0.4715,            0.038809,            0.030562,                   0,            0.000298,            0.000298,            0.000298
                 149,            0.013609,            0.019145,                   0,             0.75654,             0.71712,             0.62346,             0.46821,            0.038772,            0.030508,                   0,            0.000232,            0.000232,            0.000232
